,index,name,videoName,frameIndex,id,category,attributes.crowd,attributes.occluded,attributes.truncated,box2d.x1,box2d.x2,box2d.y1,box2d.y2,haveVideo
663,272359,0001542f-7c670be8-0000195.jpg,0001542f-7c670be8,194,72179.0,car,False,False,False,524.4360902255639,550.3242769500439,370.8270676691729,392.6635327862322,True
664,272360,0001542f-7c670be8-0000196.jpg,0001542f-7c670be8,195,72177.0,car,False,False,False,574.8004143096168,618.8574615568481,355.13345550155367,386.9524340689985,True
665,272361,0001542f-7c670be8-0000196.jpg,0001542f-7c670be8,195,72180.0,car,False,True,False,559.298860648554,579.6956417815314,364.9239104453829,386.9524340689985,True
666,272362,0001542f-7c670be8-0000196.jpg,0001542f-7c670be8,195,72179.0,car,False,False,False,520.375939849624,550.1503759398496,367.3715241813401,389.7744360902256,True
667,272363,0001542f-7c670be8-0000197.jpg,0001542f-7c670be8,196,72177.0,car,False,False,False,576.432156800255,618.041590311529,353.50171301091547,389.4000478049558,True
668,272364,0001542f-7c670be8-0000197.jpg,0001542f-7c670be8,196,72180.0,car,False,True,False,556.8512469125966,581.3273842721696,362.4762967094256,386.9524340689985,True
669,272365,0001542f-7c670be8-0000197.jpg,0001542f-7c670be8,196,72179.0,car,False,False,False,514.9624060150376,544.6131782328101,367.3715241813401,389.7744360902256,True
670,272366,0001542f-7c670be8-0000198.jpg,0001542f-7c670be8,197,72177.0,car,False,False,False,581.3273842721696,631.0955302366345,363.2921679547447,396.7428890128277,True
671,272367,0001542f-7c670be8-0000198.jpg,0001542f-7c670be8,197,72180.0,car,False,True,False,555.2195044219585,581.3273842721696,362.4762967094256,394.2952752768704,True
672,272368,0001542f-7c670be8-0000198.jpg,0001542f-7c670be8,197,72179.0,car,False,False,False,512.2556390977443,542.1655644968529,369.81913791729744,395.1111465221895,True
673,272369,0001542f-7c670be8-0000199.jpg,0001542f-7c670be8,198,72177.0,car,False,False,False,582.1432555174887,635.9907577085492,367.3715241813401,404.0857302206996,True
674,272370,0001542f-7c670be8-0000199.jpg,0001542f-7c670be8,198,72180.0,car,False,True,False,551.9560194406821,582.1432555174887,370.6350091626165,399.190502748785,True
675,272371,0001542f-7c670be8-0000199.jpg,0001542f-7c670be8,198,72179.0,car,False,False,False,498.9243884949407,535.2631578947368,374.7143653892121,401.9548872180451,True
676,272372,0001542f-7c670be8-0000200.jpg,0001542f-7c670be8,199,72177.0,car,False,False,False,572.3528005736595,644.9653414070592,362.4762967094256,400.0063739941041,True
677,272373,0001542f-7c670be8-0000200.jpg,0001542f-7c670be8,199,72180.0,car,False,True,False,544.6131782328101,578.5714285714286,368.1873954266592,399.190502748785,True
678,272374,0001542f-7c670be8-0000200.jpg,0001542f-7c670be8,199,72179.0,car,False,False,False,500.5561309855789,532.3751095530237,373.08262289857385,399.190502748785,True
679,272375,0001542f-7c670be8-0000201.jpg,0001542f-7c670be8,200,72177.0,car,False,False,False,578.8797705362123,654.7557963508884,360.0286829734683,402.4539877300614,True
680,272376,0001542f-7c670be8-0000201.jpg,0001542f-7c670be8,200,72180.0,car,False,True,False,539.7179507608956,574.5112781954887,363.2921679547447,397.89473684210526,True
681,272377,0001542f-7c670be8-0000201.jpg,0001542f-7c670be8,200,72179.0,car,False,False,False,490.7656760417497,523.4005258545136,372.26675165325474,400.0063739941041,True
682,272378,0001542f-7c670be8-0000202.jpg,0001542f-7c670be8,201,72177.0,car,False,False,False,582.6315789473684,658.0192813321648,357.581069237511,399.2481203007519,True
683,272379,0001542f-7c670be8-0000202.jpg,0001542f-7c670be8,201,72180.0,car,False,True,False,532.5563909774436,569.0893155923832,362.7067669172933,395.1111465221895,True
684,272380,0001542f-7c670be8-0000202.jpg,0001542f-7c670be8,201,72179.0,car,False,False,False,480.9752210979205,519.0225563909775,367.3715241813401,396.5413533834586,True
685,272381,0001542f-7c670be8-0000203.jpg,0001542f-7c670be8,202,72177.0,car,False,True,False,587.0384829894033,680.0478049557805,358.3969404828301,404.9016014660187,True
686,272382,0001542f-7c670be8-0000203.jpg,0001542f-7c670be8,202,72180.0,car,False,True,False,528.4962406015037,567.7443609022556,362.7067669172933,393.8345864661654,True
687,272383,0001542f-7c670be8-0000203.jpg,0001542f-7c670be8,202,72179.0,car,False,False,False,475.71428571428567,513.6100709106845,370.8270676691729,399.190502748785,True
